custom/best_energy,env72/episode_return,env32/episode_return_disc,env6/episode_return,env53/episode_return_disc,env56/episode_return,env67/episode_return_disc,env9/episode_return,env75/episode_return_disc,env4/episode_return,env68/episode_return,env5/episode_return,env78/episode_return,env45/episode_return,env30/episode_return_disc,env21/episode_return_disc,env57/episode_return,env16/episode_return,env49/episode_return,env75/episode_return,env9/episode_return_disc,env2/episode_return_disc,env64/episode_return,env71/episode_return_disc,env29/episode_return,env25/episode_return,env3/episode_return,env40/episode_return,env34/episode_return,env47/episode_return,env19/episode_return_disc,env37/episode_return,env17/episode_return_disc,env77/episode_return,env55/episode_return_disc,env26/episode_return_disc,env51/episode_return_disc,env62/episode_return,env13/episode_return,env3/episode_return_disc,env15/episode_return_disc,env22/episode_return,env42/episode_return,env63/episode_return_disc,env58/episode_return,env30/episode_return,env2/episode_return,env7/episode_return,env41/episode_return,env60/episode_return_disc,env35/episode_return,env0/episode_return,env28/episode_return_disc,env58/episode_return_disc,env79/episode_return,env44/episode_return,env27/episode_return_disc,env42/episode_return_disc,env77/episode_return_disc,env43/episode_return,env65/episode_return,env61/episode_return_disc,env47/episode_return_disc,env59/episode_return_disc,env39/episode_return,env12/episode_return_disc,env46/episode_return,env78/episode_return_disc,env8/episode_return,env67/episode_return,env53/episode_return,env74/episode_return,env34/episode_return_disc,env63/episode_return,env69/episode_return_disc,env7/episode_return_disc,env36/episode_return,env46/episode_return_disc,env73/episode_return,env74/episode_return_disc,env18/episode_return_disc,env27/episode_return,env20/episode_return_disc,env21/episode_return,env31/episode_return_disc,env71/episode_return,env45/episode_return_disc,env25/episode_return_disc,env52/episode_return_disc,env33/episode_return,env20/episode_return,env10/episode_return,env33/episode_return_disc,env51/episode_return,env56/episode_return_disc,env28/episode_return,env23/episode_return_disc,env44/episode_return_disc,env49/episode_return_disc,env8/episode_return_disc,env22/episode_return_disc,env52/episode_return,env1/episode_return,env16/episode_return_disc,env26/episode_return,env29/episode_return_disc,env48/episode_return_disc,env41/episode_return_disc,env61/episode_return,env39/episode_return_disc,env5/episode_return_disc,env11/episode_return_disc,env24/episode_return_disc,env19/episode_return,env36/episode_return_disc,env69/episode_return,env13/episode_return_disc,env14/episode_return_disc,env12/episode_return,env0/episode_return_disc,env35/episode_return_disc,env38/episode_return,env37/episode_return_disc,env66/episode_return,env65/episode_return_disc,env73/episode_return_disc,env17/episode_return,env32/episode_return,env76/episode_return,env18/episode_return,env64/episode_return_disc,env66/episode_return_disc,env62/episode_return_disc,env11/episode_return,env55/episode_return,env10/episode_return_disc,env50/episode_return_disc,env40/episode_return_disc,env48/episode_return,env15/episode_return,env76/episode_return_disc,env72/episode_return_disc,env68/episode_return_disc,env31/episode_return,env70/episode_return_disc,env50/episode_return,env79/episode_return_disc,env1/episode_return_disc,env6/episode_return_disc,env38/episode_return_disc,env57/episode_return_disc,env60/episode_return,env14/episode_return,env43/episode_return_disc,env23/episode_return,env59/episode_return,env54/episode_return_disc,env4/episode_return_disc,env70/episode_return,env24/episode_return,env54/episode_return,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/learning_rate,train/approx_kl
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200,12.733666110000001,1667,7,10.0,6,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947607707977294,-0.021936428732806233,-6.07143280506134,0.025156250200234355,6.948901176452637,0.2,0.32369595766067505,28,0.0003,0.004301336
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.55555534362793,8.304702758789062,8.333333015441895,10.150193214416504,10.0,7.027056694030762,16.66666603088379,13.050248146057129,7.142857074737549,6.666666507720947,5.55555534362793,8.333333015441895,20.0,18.270347595214844,18.270347595214844,7.692307472229004,3.7037036418914795,9.090909004211426,14.285714149475098,15.225289344787598,13.050248146057129,20.0,18.270347595214844,12.5,14.285714149475098,20.0,20.0,7.692307472229004,20.0,13.050248146057129,20.0,18.270347595214844,5.55555534362793,18.270347595214844,18.270347595214844,5.373631477355957,4.0,6.666666507720947,18.270347595214844,15.225289344787598,5.55555534362793,11.11111068725586,18.270347595214844,14.285714149475098,20.0,14.285714149475098,8.333333015441895,20.0,4.152351379394531,7.692307472229004,5.0,18.270347595214844,13.050248146057129,7.142857074737549,20.0,13.050248146057129,10.150193214416504,5.075096607208252,4.34782600402832,14.285714149475098,4.152351379394531,18.270347595214844,18.270347595214844,9.090909004211426,13.050248146057129,20.0,7.612644672393799,20.0,7.692307472229004,11.11111068725586,3.3333332538604736,7.027056694030762,20.0,3.3833975791931152,7.612644672393799,16.66666603088379,18.270347595214844,16.66666603088379,3.045057773590088,10.150193214416504,14.285714149475098,13.050248146057129,20.0,4.807986259460449,20.0,18.270347595214844,13.050248146057129,13.050248146057129,16.66666603088379,14.285714149475098,20.0,15.225289344787598,5.882352828979492,9.135173797607422,20.0,15.225289344787598,18.270347595214844,8.304702758789062,18.270347595214844,5.075096607208252,14.285714149475098,7.142857074737549,3.3833975791931152,20.0,11.418967247009277,18.270347595214844,18.270347595214844,4.545454502105713,8.304702758789062,5.075096607208252,13.050248146057129,10.150193214416504,14.285714149475098,15.225289344787598,3.7037036418914795,6.090115547180176,13.050248146057129,14.285714149475098,4.567586898803711,7.027056694030762,20.0,18.270347595214844,20.0,13.050248146057129,15.225289344787598,20.0,9.090909004211426,16.66666603088379,11.11111068725586,18.270347595214844,18.270347595214844,3.654069423675537,14.285714149475098,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,16.66666603088379,15.225289344787598,5.075096607208252,6.090115547180176,5.263157844543457,6.090115547180176,20.0,6.5251240730285645,6.5251240730285645,7.612644672393799,18.270347595214844,7.027056694030762,4.545454502105713,14.285714149475098,3.9718146324157715,16.66666603088379,20.0,13.050248146057129,6.5251240730285645,6.666666507720947,11.11111068725586,14.285714149475098,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.66666603088379,13.050248146057129,14.285714149475098,10.150193214416504,8.333333015441895,18.270347595214844,16.66666603088379,18.270347595214844,16.66666603088379,4.761904716491699,8.333333015441895,6.666666507720947,20.0,18.270347595214844,8.304702758789062,14.285714149475098,9.090909004211426,14.285714149475098,20.0,15.225289344787598,13.050248146057129,9.090909004211426,18.270347595214844,20.0,16.66666603088379,20.0,3.846153736114502,9.090909004211426,20.0,6.090115547180176,9.090909004211426,18.270347595214844,14.285714149475098,13.050248146057129,11.418967247009277,7.027056694030762,20.0,20.0,18.270347595214844,18.270347595214844,16.66666603088379,16.66666603088379,6.5251240730285645,6.666666507720947,20.0,14.285714149475098,20.0,2.857142925262451,18.270347595214844,7.142857074737549,12.5,5.709483623504639,6.090115547180176,16.66666603088379,9.090909004211426,10.150193214416504,15.225289344787598,13.050248146057129,14.285714149475098,20.0,15.225289344787598,18.270347595214844,13.050248146057129,5.55555534362793,15.225289344787598,10.0,6.090115547180176,20.0,20.0,11.11111068725586,6.666666507720947,8.304702758789062,7.142857074737549,13.050248146057129,18.270347595214844,20.0,9.135173797607422,14.285714149475098,6.090115547180176,15.225289344787598,11.11111068725586,9.135173797607422,9.090909004211426,7.027056694030762,20.0,18.270347595214844,15.225289344787598,6.090115547180176,5.263157844543457,10.0,20.0,4.807986259460449,7.692307472229004,7.612644672393799,6.25,5.373631477355957,8.304702758789062,13.050248146057129,18.270347595214844,15.225289344787598,6.666666507720947,20.0,8.304702758789062,12.5,18.270347595214844,18.270347595214844,2.6100494861602783,16.66666603088379,5.075096607208252,7.612644672393799,5.075096607208252,5.709483623504639,6.666666507720947,18.270347595214844,14.285714149475098,18.270347595214844,7.027056694030762,16.66666603088379,11.418967247009277,6.5251240730285645,7.142857074737549,8.304702758789062,10.0,18.270347595214844,13.050248146057129,20.0,14.285714149475098,7.692307472229004,16.66666603088379,8.304702758789062,9.135173797607422,18.270347595214844,5.55555534362793,14.285714149475098,18.270347595214844,6.5251240730285645,3.513528347015381,20.0,20.0,7.027056694030762,15.225289344787598,4.350082874298096,7.692307472229004,18.270347595214844,7.142857074737549,15.225289344787598,18.270347595214844,13.050248146057129,6.5251240730285645,13.050248146057129,20.0,7.692307472229004,13.050248146057129,5.882352828979492,14.285714149475098,10.150193214416504,15.225289344787598,20.0,6.25,11.11111068725586,10.0,11.81122335,12800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800,12.5189645,1880,8,10.0,6,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.827369070053102,-0.02639736553937837,-6.0969306349754335,0.03656250083586201,8.157939910888672,0.2,0.373416543006897,32,0.0003,0.006174522
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.882352828979492,18.270347595214844,20.0,15.225289344787598,4.761904716491699,18.270347595214844,6.666666507720947,13.050248146057129,6.25,11.11111068725586,20.0,20.0,7.142857074737549,15.225289344787598,13.050248146057129,20.0,20.0,14.285714149475098,14.285714149475098,6.090115547180176,3.9718146324157715,20.0,13.050248146057129,5.55555534362793,20.0,14.285714149475098,5.55555534362793,16.66666603088379,14.285714149475098,15.225289344787598,4.761904716491699,18.270347595214844,20.0,13.050248146057129,13.050248146057129,18.270347595214844,20.0,16.66666603088379,13.050248146057129,13.050248146057129,20.0,8.333333015441895,5.075096607208252,16.66666603088379,16.66666603088379,4.34782600402832,20.0,6.25,18.270347595214844,14.285714149475098,20.0,18.270347595214844,15.225289344787598,16.66666603088379,5.882352828979492,8.304702758789062,7.612644672393799,18.270347595214844,5.263157844543457,20.0,13.050248146057129,13.050248146057129,18.270347595214844,20.0,4.567586898803711,4.545454502105713,18.270347595214844,20.0,20.0,16.66666603088379,16.66666603088379,15.225289344787598,5.55555534362793,18.270347595214844,18.270347595214844,6.25,4.152351379394531,14.285714149475098,15.225289344787598,18.270347595214844,9.090909004211426,13.050248146057129,14.285714149475098,18.270347595214844,14.285714149475098,6.5251240730285645,18.270347595214844,10.150193214416504,14.285714149475098,14.285714149475098,10.0,13.050248146057129,20.0,4.350082874298096,20.0,18.270347595214844,5.373631477355957,13.050248146057129,18.270347595214844,18.270347595214844,11.11111068725586,20.0,18.270347595214844,14.285714149475098,5.075096607208252,10.150193214416504,5.709483623504639,14.285714149475098,18.270347595214844,18.270347595214844,15.225289344787598,15.225289344787598,16.66666603088379,5.709483623504639,20.0,15.225289344787598,6.5251240730285645,5.0,18.270347595214844,13.050248146057129,5.55555534362793,4.350082874298096,11.11111068725586,18.270347595214844,13.050248146057129,20.0,20.0,11.11111068725586,20.0,18.270347595214844,10.150193214416504,18.270347595214844,16.66666603088379,14.285714149475098,9.135173797607422,13.050248146057129,5.075096607208252,11.11111068725586,14.285714149475098,10.150193214416504,5.373631477355957,10.150193214416504,20.0,4.350082874298096,14.285714149475098,15.225289344787598,18.270347595214844,18.270347595214844,5.075096607208252,18.270347595214844,20.0,7.142857074737549,4.807986259460449,20.0,20.0,6.5251240730285645,5.709483623504639,4.761904716491699,16.66666603088379,7.142857074737549,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.55555534362793,6.090115547180176,20.0,18.270347595214844,20.0,6.090115547180176,20.0,9.135173797607422,20.0,14.285714149475098,14.285714149475098,6.666666507720947,14.285714149475098,15.225289344787598,13.050248146057129,7.142857074737549,14.285714149475098,7.692307472229004,10.0,18.270347595214844,3.9718146324157715,7.692307472229004,4.567586898803711,20.0,20.0,16.66666603088379,4.166666507720947,10.0,14.285714149475098,18.270347595214844,6.25,8.304702758789062,14.285714149475098,13.050248146057129,3.513528347015381,15.225289344787598,16.66666603088379,14.285714149475098,15.225289344787598,5.709483623504639,20.0,11.11111068725586,3.8063223361968994,14.285714149475098,16.66666603088379,4.34782600402832,16.66666603088379,7.142857074737549,15.225289344787598,16.66666603088379,6.666666507720947,18.270347595214844,13.050248146057129,10.0,20.0,18.270347595214844,10.150193214416504,13.050248146057129,20.0,20.0,18.270347595214844,13.050248146057129,10.150193214416504,20.0,15.225289344787598,14.285714149475098,6.090115547180176,9.090909004211426,6.666666507720947,20.0,8.333333015441895,9.135173797607422,4.166666507720947,18.270347595214844,15.225289344787598,12.5,13.050248146057129,20.0,7.612644672393799,18.270347595214844,20.0,13.050248146057129,14.285714149475098,13.050248146057129,5.0,13.050248146057129,18.270347595214844,2.468965768814087,14.285714149475098,14.285714149475098,20.0,13.050248146057129,16.66666603088379,18.270347595214844,20.0,18.270347595214844,18.270347595214844,7.027056694030762,8.304702758789062,18.270347595214844,2.702702760696411,4.34782600402832,13.050248146057129,3.846153736114502,18.270347595214844,18.270347595214844,6.5251240730285645,20.0,18.270347595214844,13.050248146057129,15.225289344787598,18.270347595214844,20.0,11.418967247009277,20.0,13.050248146057129,13.050248146057129,16.66666603088379,6.090115547180176,15.225289344787598,6.666666507720947,5.709483623504639,7.142857074737549,18.270347595214844,18.270347595214844,9.090909004211426,6.666666507720947,11.11111068725586,20.0,7.027056694030762,6.5251240730285645,15.225289344787598,16.66666603088379,14.285714149475098,18.270347595214844,10.150193214416504,3.8063223361968994,20.0,6.25,10.150193214416504,5.075096607208252,13.050248146057129,14.285714149475098,3.9718146324157715,11.11111068725586,9.135173797607422,3.9718146324157715,18.270347595214844,6.090115547180176,6.5251240730285645,16.66666603088379,14.285714149475098,18.270347595214844,20.0,11.11111068725586,15.225289344787598,18.270347595214844,4.34782600402832,20.0,16.66666603088379,10.0,13.577312130000001,14400,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,13.75549059,2140,9,10.0,6,,,,,,,,,,
