custom/best_energy,env22/episode_return,env47/episode_return_disc,env14/episode_return,env62/episode_return_disc,env69/episode_return,env37/episode_return,env3/episode_return_disc,env18/episode_return_disc,env23/episode_return_disc,env60/episode_return,env34/episode_return,env65/episode_return_disc,env0/episode_return,env5/episode_return,env2/episode_return,env33/episode_return,env63/episode_return,env17/episode_return,env13/episode_return_disc,env27/episode_return,env45/episode_return_disc,env38/episode_return,env31/episode_return,env33/episode_return_disc,env72/episode_return_disc,env16/episode_return_disc,env9/episode_return,env25/episode_return_disc,env51/episode_return,env38/episode_return_disc,env4/episode_return_disc,env1/episode_return_disc,env18/episode_return,env32/episode_return,env63/episode_return_disc,env78/episode_return_disc,env1/episode_return,env40/episode_return_disc,env7/episode_return,env72/episode_return,env12/episode_return_disc,env22/episode_return_disc,env26/episode_return_disc,env29/episode_return_disc,env35/episode_return,env21/episode_return,env39/episode_return_disc,env8/episode_return,env71/episode_return_disc,env56/episode_return_disc,env61/episode_return_disc,env5/episode_return_disc,env31/episode_return_disc,env30/episode_return,env15/episode_return,env40/episode_return,env58/episode_return,env55/episode_return,env34/episode_return_disc,env8/episode_return_disc,env65/episode_return,env26/episode_return,env35/episode_return_disc,env27/episode_return_disc,env73/episode_return_disc,env16/episode_return,env41/episode_return,env77/episode_return_disc,env48/episode_return,env70/episode_return,env69/episode_return_disc,env29/episode_return,env49/episode_return_disc,env24/episode_return_disc,env54/episode_return,env76/episode_return,env64/episode_return_disc,env20/episode_return,env10/episode_return_disc,env74/episode_return_disc,env60/episode_return_disc,env44/episode_return,env67/episode_return_disc,env28/episode_return_disc,env79/episode_return,env11/episode_return,env56/episode_return,env25/episode_return,env78/episode_return,env53/episode_return_disc,env23/episode_return,env11/episode_return_disc,env39/episode_return,env74/episode_return,env28/episode_return,env43/episode_return_disc,env3/episode_return,env42/episode_return_disc,env4/episode_return,env36/episode_return_disc,env68/episode_return,env6/episode_return_disc,env36/episode_return,env50/episode_return_disc,env45/episode_return,env20/episode_return_disc,env61/episode_return,env41/episode_return_disc,env30/episode_return_disc,env2/episode_return_disc,env51/episode_return_disc,env15/episode_return_disc,env44/episode_return_disc,env57/episode_return_disc,env37/episode_return_disc,env13/episode_return,env21/episode_return_disc,env67/episode_return,env50/episode_return,env19/episode_return,env53/episode_return,env7/episode_return_disc,env49/episode_return,env79/episode_return_disc,env58/episode_return_disc,env42/episode_return,env73/episode_return,env71/episode_return,env75/episode_return_disc,env55/episode_return_disc,env52/episode_return,env66/episode_return_disc,env0/episode_return_disc,env46/episode_return,env75/episode_return,env6/episode_return,env24/episode_return,env14/episode_return_disc,env68/episode_return_disc,env46/episode_return_disc,env70/episode_return_disc,env54/episode_return_disc,env9/episode_return_disc,env52/episode_return_disc,env76/episode_return_disc,env62/episode_return,env47/episode_return,env32/episode_return_disc,env59/episode_return_disc,env10/episode_return,env48/episode_return_disc,env77/episode_return,env43/episode_return,env66/episode_return,env64/episode_return,env12/episode_return,env17/episode_return_disc,env57/episode_return,env59/episode_return,env19/episode_return_disc,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/clip_range,train/approx_kl
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,1.2866442203521729,7.692307472229004,7.027056694030762,1.923076868057251,10.0,9.135173797607422,9.135173797607422,1.1418967247009277,1.7543859481811523,1.5625,9.135173797607422,1.3698630332946777,1.6393442153930664,8.333333015441895,1.8518518209457397,7.692307472229004,10.0,9.135173797607422,10.0,1.3050247430801392,1.3333333730697632,1.3698630332946777,1.6916987895965576,9.135173797607422,1.6312810182571411,10.0,1.3434078693389893,10.0,1.2180231809616089,7.027056694030762,1.3050247430801392,10.0,1.3698630332946777,7.027056694030762,9.135173797607422,1.4285714626312256,1.4273709058761597,1.3333333730697632,10.0,1.2019965648651123,9.135173797607422,9.135173797607422,9.135173797607422,10.0,10.0,1.3050247430801392,10.0,9.135173797607422,1.3050247430801392,9.135173797607422,1.4975694417953491,1.2513936758041382,7.692307472229004,7.692307472229004,1.5625,1.5625,7.692307472229004,1.4273709058761597,9.135173797607422,10.0,10.0,9.135173797607422,9.135173797607422,9.135173797607422,1.7857142686843872,10.0,1.6916987895965576,1.470588207244873,10.0,1.7567641735076904,10.0,7.027056694030762,9.135173797607422,9.090909004211426,7.692307472229004,9.135173797607422,1.6129032373428345,1.1711760759353638,9.135173797607422,1.6026620864868164,10.0,7.027056694030762,1.7912105321884155,10.0,7.692307472229004,1.4285714626312256,1.470588207244873,10.0,9.135173797607422,1.25,7.027056694030762,1.4285714626312256,10.0,1.9607843160629272,1.100623369216919,10.0,7.027056694030762,7.692307472229004,9.135173797607422,10.0,1.2866442203521729,10.0,2.537548303604126,1.4285714626312256,1.4734151363372803,10.0,9.135173797607422,7.027056694030762,7.612644672393799,9.135173797607422,7.027056694030762,9.135173797607422,9.135173797607422,9.135173797607422,10.0,9.135173797607422,7.692307472229004,2.777777671813965,7.692307472229004,10.0,1.2180231809616089,7.692307472229004,9.135173797607422,1.4273709058761597,7.692307472229004,10.0,10.0,9.135173797607422,7.027056694030762,10.0,9.135173797607422,1.2513936758041382,7.692307472229004,10.0,1.408450722694397,10.0,7.027056694030762,9.135173797607422,7.027056694030762,9.135173797607422,8.304702758789062,9.135173797607422,9.135173797607422,7.027056694030762,7.692307472229004,1.408450722694397,1.2513936758041382,7.027056694030762,1.2820513248443604,1.3434078693389893,1.8518518209457397,1.2048193216323853,10.0,10.0,1.3157894611358643,9.135173797607422,10.0,7.692307472229004,7.027056694030762,17600,10.0,7.8101984700000004,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17600,,,11,1,6.568117599999999,10.0,15724,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,5.293403303623199,0.26484375341096894,0.5109990239143372,1.9763785600662231,-0.05957321844507533,-5.426163601875305,44,0.2,0.03052486
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,9.135173797607422,3.0303030014038086,9.135173797607422,1.25,10.0,9.135173797607422,1.2344828844070435,9.135173797607422,7.692307472229004,10.0,9.135173797607422,1.8867924213409424,11.11111068725586,7.692307472229004,10.0,10.0,7.692307472229004,9.135173797607422,10.0,9.135173797607422,10.0,1.298701286315918,9.135173797607422,1.6312810182571411,9.135173797607422,10.0,1.268774151802063,10.0,9.135173797607422,9.135173797607422,9.135173797607422,1.3513513803482056,10.0,9.135173797607422,9.135173797607422,10.0,9.135173797607422,1.5625,1.7857142686843872,9.135173797607422,9.135173797607422,9.135173797607422,1.127799153327942,1.3333333730697632,1.9607843160629272,9.135173797607422,1.5625,9.135173797607422,9.135173797607422,7.027056694030762,10.150193214416504,1.186386227607727,3.3333332538604736,7.692307472229004,10.0,10.0,10.0,9.135173797607422,1.4273709058761597,10.0,10.0,1.2180231809616089,9.135173797607422,1.6609406471252441,10.0,1.3333333730697632,7.027056694030762,10.0,10.0,1.1418967247009277,1.2345678806304932,7.027056694030762,1.6609406471252441,10.0,3.3333332538604736,9.135173797607422,10.0,9.135173797607422,1.2019965648651123,7.027056694030762,3.125,9.135173797607422,9.135173797607422,7.692307472229004,10.0,10.0,1.3888888359069824,10.0,8.304702758789062,10.0,9.135173797607422,10.0,1.3157894611358643,10.0,9.135173797607422,10.0,7.027056694030762,10.0,9.135173797607422,10.0,9.135173797607422,10.0,9.135173797607422,10.0,9.135173797607422,7.692307472229004,1.2180231809616089,3.045057773590088,7.027056694030762,9.135173797607422,7.027056694030762,2.8547418117523193,9.135173797607422,9.135173797607422,10.0,1.7912105321884155,10.0,10.0,10.0,9.090909004211426,1.4273709058761597,7.692307472229004,7.027056694030762,9.135173797607422,7.692307472229004,1.8181818723678589,10.0,9.135173797607422,9.135173797607422,10.0,9.135173797607422,1.723617672920227,10.0,10.0,10.0,1.8181818723678589,2.7682344913482666,9.135173797607422,9.135173797607422,9.135173797607422,9.135173797607422,9.135173797607422,9.135173797607422,3.045057773590088,10.0,10.0,9.135173797607422,7.027056694030762,10.0,9.135173797607422,7.692307472229004,10.0,10.0,10.0,10.0,7.027056694030762,10.0,7.692307472229004,9.135173797607422,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,9.135173797607422,7.692307472229004,9.135173797607422,10.0,10.0,9.135173797607422,6.090115547180176,1.6609406471252441,10.0,10.0,1.6916987895965576,10.0,7.692307472229004,10.0,10.0,10.0,10.0,9.135173797607422,10.0,9.135173797607422,7.692307472229004,9.090909004211426,9.135173797607422,7.612644672393799,1.2180231809616089,10.0,8.304702758789062,7.692307472229004,7.027056694030762,7.027056694030762,9.135173797607422,6.666666507720947,10.0,9.135173797607422,1.4734151363372803,10.0,9.135173797607422,10.0,8.333333015441895,1.156351089477539,9.135173797607422,9.135173797607422,9.135173797607422,10.0,10.0,7.027056694030762,7.692307472229004,9.135173797607422,1.723617672920227,3.045057773590088,7.027056694030762,8.304702758789062,10.0,10.0,10.0,10.0,10.0,9.135173797607422,7.027056694030762,1.8518518209457397,10.0,9.135173797607422,9.135173797607422,9.135173797607422,1.3333333730697632,10.0,9.135173797607422,2.0,10.0,9.135173797607422,10.0,9.135173797607422,9.135173797607422,1.8181818723678589,10.0,9.135173797607422,7.692307472229004,9.135173797607422,7.027056694030762,9.135173797607422,10.0,1.3050247430801392,9.135173797607422,10.0,7.692307472229004,1.8867924213409424,9.090909004211426,1.6129032373428345,9.135173797607422,1.8181818723678589,7.027056694030762,7.692307472229004,7.692307472229004,10.0,9.135173797607422,10.0,9.135173797607422,7.692307472229004,9.135173797607422,7.692307472229004,9.135173797607422,10.0,9.135173797607422,10.0,7.027056694030762,3.3333332538604736,9.135173797607422,9.135173797607422,9.135173797607422,7.027056694030762,9.135173797607422,9.135173797607422,9.135173797607422,9.135173797607422,10.0,9.135173797607422,1.4285714626312256,10.0,7.692307472229004,10.0,9.135173797607422,10.0,9.135173797607422,9.135173797607422,10.0,10.0,10.0,9.135173797607422,9.135173797607422,10.0,7.027056694030762,9.135173797607422,10.0,10.0,10.0,10.0,7.027056694030762,7.027056694030762,9.135173797607422,9.135173797607422,1.6609406471252441,9.135173797607422,9.135173797607422,9.135173797607422,10.0,10.0,9.135173797607422,1.6312810182571411,10.0,1.8270347118377686,10.0,10.0,7.692307472229004,10.0,1.2658227682113647,9.135173797607422,10.0,1.7857142686843872,7.027056694030762,19200,10.0,8.29386068,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200,,,12,1,8.23588757,10.0,16582,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,4.558844113349915,0.20796875366941095,0.40257030725479126,1.9786258935928345,-0.046980116101622116,-5.037745559215546,48,0.2,0.024073157
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,7.027056694030762,10.0,7.027056694030762,1.3513513803482056,10.0,1.8643211126327515,9.135173797607422,1.723617672920227,10.0,1.470588207244873,9.135173797607422,10.0,10.0,10.0,10.0,10.0,10.0,1.4975694417953491,10.0,9.135173797607422,10.0,10.0,9.135173797607422,9.135173797607422,9.135173797607422,7.692307472229004,9.135173797607422,10.0,9.135173797607422,1.3050247430801392,9.135173797607422,10.0,10.0,9.135173797607422,7.027056694030762,10.0,7.027056694030762,10.0,10.0,9.135173797607422,9.135173797607422,9.135173797607422,9.135173797607422,10.0,10.0,9.135173797607422,10.0,9.135173797607422,7.027056694030762,9.135173797607422,9.135173797607422,9.135173797607422,7.142857074737549,7.692307472229004,7.692307472229004,10.0,10.0,1.3434078693389893,9.135173797607422,10.0,10.0,9.135173797607422,9.135173797607422,9.135173797607422,10.0,10.0,7.027056694030762,10.0,10.0,1.2344828844070435,10.0,9.135173797607422,9.135173797607422,10.0,10.0,9.135173797607422,10.0,9.135173797607422,9.135173797607422,9.135173797607422,3.225806474685669,7.027056694030762,9.135173797607422,10.0,10.0,7.692307472229004,10.0,7.692307472229004,9.135173797607422,1.8867924213409424,9.135173797607422,10.0,10.0,10.0,9.135173797607422,2.040816307067871,8.304702758789062,1.4285714626312256,9.135173797607422,7.692307472229004,9.135173797607422,10.0,9.135173797607422,10.0,9.135173797607422,10.0,9.135173797607422,6.5251240730285645,9.135173797607422,9.135173797607422,7.027056694030762,2.9468302726745605,7.027056694030762,9.135173797607422,1.6393442153930664,9.135173797607422,7.692307472229004,10.0,10.0,10.0,9.135173797607422,10.0,9.135173797607422,9.135173797607422,9.090909004211426,10.0,10.0,7.027056694030762,9.135173797607422,8.333333015441895,2.175041437149048,9.135173797607422,10.0,7.692307472229004,10.0,10.0,9.135173797607422,7.027056694030762,9.135173797607422,9.135173797607422,9.135173797607422,7.027056694030762,7.612644672393799,9.135173797607422,7.692307472229004,7.692307472229004,9.135173797607422,9.135173797607422,10.0,9.135173797607422,7.692307472229004,10.0,2.3809523582458496,10.0,10.0,9.135173797607422,7.692307472229004,10.0,9.135173797607422,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
