custom/best_energy,env34/episode_return_disc,env73/episode_return,env19/episode_return_disc,env18/episode_return_disc,env18/episode_return,env62/episode_return,env52/episode_return,env43/episode_return,env8/episode_return_disc,env22/episode_return_disc,env0/episode_return_disc,env78/episode_return_disc,env56/episode_return_disc,env13/episode_return,env41/episode_return_disc,env21/episode_return_disc,env25/episode_return_disc,env50/episode_return,env6/episode_return_disc,env43/episode_return_disc,env28/episode_return,env23/episode_return,env73/episode_return_disc,env42/episode_return_disc,env55/episode_return,env33/episode_return_disc,env42/episode_return,env8/episode_return,env31/episode_return,env16/episode_return_disc,env41/episode_return,env30/episode_return_disc,env34/episode_return,env37/episode_return_disc,env4/episode_return,env10/episode_return,env60/episode_return_disc,env55/episode_return_disc,env38/episode_return,env39/episode_return,env3/episode_return_disc,env58/episode_return,env76/episode_return,env13/episode_return_disc,env67/episode_return,env77/episode_return_disc,env70/episode_return_disc,env71/episode_return,env50/episode_return_disc,env1/episode_return_disc,env37/episode_return,env28/episode_return_disc,env75/episode_return,env2/episode_return,env59/episode_return,env58/episode_return_disc,env36/episode_return_disc,env60/episode_return,env52/episode_return_disc,env17/episode_return,env53/episode_return,env74/episode_return_disc,env49/episode_return,env11/episode_return,env32/episode_return_disc,env68/episode_return,env23/episode_return_disc,env48/episode_return,env14/episode_return_disc,env72/episode_return,env24/episode_return,env72/episode_return_disc,env17/episode_return_disc,env24/episode_return_disc,env64/episode_return_disc,env61/episode_return,env33/episode_return,env79/episode_return,env51/episode_return,env51/episode_return_disc,env1/episode_return,env6/episode_return,env27/episode_return_disc,env11/episode_return_disc,env47/episode_return,env39/episode_return_disc,env66/episode_return_disc,env12/episode_return_disc,env53/episode_return_disc,env22/episode_return,env29/episode_return,env47/episode_return_disc,env9/episode_return_disc,env15/episode_return_disc,env69/episode_return_disc,env25/episode_return,env74/episode_return,env77/episode_return,env20/episode_return,env64/episode_return,env40/episode_return_disc,env62/episode_return_disc,env14/episode_return,env65/episode_return,env49/episode_return_disc,env59/episode_return_disc,env66/episode_return,env67/episode_return_disc,env48/episode_return_disc,env19/episode_return,env46/episode_return,env44/episode_return_disc,env7/episode_return_disc,env7/episode_return,env10/episode_return_disc,env79/episode_return_disc,env36/episode_return,env32/episode_return,env4/episode_return_disc,env57/episode_return_disc,env30/episode_return,env78/episode_return,env65/episode_return_disc,env69/episode_return,env54/episode_return_disc,env70/episode_return,env27/episode_return,env35/episode_return_disc,env38/episode_return_disc,env63/episode_return,env12/episode_return,env76/episode_return_disc,env56/episode_return,env57/episode_return,env61/episode_return_disc,env71/episode_return_disc,env16/episode_return,env31/episode_return_disc,env0/episode_return,env35/episode_return,env29/episode_return_disc,env68/episode_return_disc,env5/episode_return,env63/episode_return_disc,env9/episode_return,env45/episode_return,env26/episode_return,env40/episode_return,env2/episode_return_disc,env5/episode_return_disc,env44/episode_return,env45/episode_return_disc,env15/episode_return,env26/episode_return_disc,env75/episode_return_disc,env21/episode_return,env20/episode_return_disc,env54/episode_return,env3/episode_return,env46/episode_return_disc,eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/learning_rate,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/approx_kl,train/entropy_loss
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,16.66666603088379,2.1244590282440186,8.304702758789062,9.090909004211426,16.66666603088379,10.0,16.66666603088379,15.225289344787598,11.418967247009277,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,3.8063223361968994,11.418967247009277,3.150059938430786,16.66666603088379,15.225289344787598,15.225289344787598,3.846153736114502,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,13.050248146057129,20.0,16.66666603088379,16.66666603088379,11.418967247009277,4.166666507720947,11.418967247009277,16.66666603088379,9.135173797607422,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,9.135173797607422,2.040816307067871,9.090909004211426,15.225289344787598,20.0,18.270347595214844,11.418967247009277,10.0,15.225289344787598,15.225289344787598,10.0,3.513528347015381,2.5,10.0,10.0,1.8643211126327515,15.225289344787598,16.66666603088379,9.135173797607422,20.0,3.5714285373687744,15.225289344787598,5.882352828979492,16.66666603088379,15.225289344787598,20.0,15.225289344787598,3.5714285373687744,11.418967247009277,3.5714285373687744,12.5,3.2625620365142822,18.270347595214844,11.418967247009277,7.612644672393799,16.66666603088379,14.285714149475098,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,13.050248146057129,15.225289344787598,16.66666603088379,15.225289344787598,18.270347595214844,18.270347595214844,3.2625620365142822,12.5,16.66666603088379,15.225289344787598,2.175041437149048,4.152351379394531,6.5251240730285645,3.4482758045196533,16.66666603088379,20.0,20.0,8.333333015441895,15.225289344787598,15.225289344787598,12.5,12.5,5.373631477355957,9.135173797607422,20.0,18.270347595214844,3.2625620365142822,2.3255813121795654,16.66666603088379,13.050248146057129,13.050248146057129,14.285714149475098,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,8.304702758789062,12.5,16.66666603088379,11.418967247009277,7.142857074737549,15.225289344787598,12.5,14.285714149475098,2.7682344913482666,15.225289344787598,10.0,20.0,8.304702758789062,16.66666603088379,9.090909004211426,15.225289344787598,9.135173797607422,12.5,15.225289344787598,16.66666603088379,3.0303030014038086,15.225289344787598,18.270347595214844,10.0,9.135173797607422,2.3809523582458496,16.66666603088379,20.0,16.66666603088379,9.135173797607422,9.135173797607422,14.285714149475098,15.225289344787598,4.545454502105713,18.270347595214844,2.2837934494018555,12.5,18.270347595214844,16.66666603088379,10.0,15.225289344787598,10.0,11200,13.25496596,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200,,2,13.21888489,3906,10.0,7,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,7.763714790344238,-0.04853873221218237,0.3387589454650879,0.2,0.14515625295462087,28,16.4146767616272,0.019874332,-5.9236905694007875
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,2.6315789222717285,20.0,2.3809523582458496,9.135173797607422,15.225289344787598,15.225289344787598,9.135173797607422,18.270347595214844,16.66666603088379,11.418967247009277,3.150059938430786,15.225289344787598,20.0,9.135173797607422,2.175041437149048,12.5,2.777777671813965,15.225289344787598,10.150193214416504,2.040816307067871,15.225289344787598,11.11111068725586,10.0,10.0,18.270347595214844,12.5,18.270347595214844,16.66666603088379,11.418967247009277,2.6315789222717285,3.3333332538604736,15.225289344787598,1.8643211126327515,3.3333332538604736,14.285714149475098,3.150059938430786,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,9.135173797607422,13.050248146057129,16.66666603088379,18.270347595214844,15.225289344787598,12.5,11.418967247009277,20.0,16.66666603088379,8.333333015441895,15.225289344787598,15.225289344787598,16.66666603088379,18.270347595214844,20.0,16.66666603088379,15.225289344787598,5.55555534362793,16.66666603088379,10.150193214416504,16.66666603088379,2.537548303604126,16.66666603088379,2.0761756896972656,20.0,16.66666603088379,18.270347595214844,18.270347595214844,15.225289344787598,18.270347595214844,16.66666603088379,16.66666603088379,2.127659559249878,16.66666603088379,15.225289344787598,16.66666603088379,10.0,6.090115547180176,15.225289344787598,16.66666603088379,13.050248146057129,15.225289344787598,11.418967247009277,15.225289344787598,16.66666603088379,10.0,15.225289344787598,22.837934494018555,15.225289344787598,2.6868157386779785,16.66666603088379,16.66666603088379,10.0,3.846153736114502,20.0,7.612644672393799,2.4039931297302246,2.2727272510528564,10.0,5.075096607208252,7.612644672393799,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,25.0,15.225289344787598,15.225289344787598,16.66666603088379,3.045057773590088,1.94365394115448,16.66666603088379,11.11111068725586,2.4039931297302246,15.225289344787598,20.0,10.0,9.135173797607422,2.941176414489746,4.350082874298096,14.285714149475098,6.666666507720947,2.22809100151062,3.045057773590088,16.66666603088379,12.5,15.225289344787598,20.0,16.66666603088379,15.225289344787598,15.225289344787598,20.0,9.135173797607422,16.66666603088379,2.4390244483947754,9.135173797607422,15.225289344787598,20.0,15.225289344787598,25.0,25.0,2.6315789222717285,8.333333015441895,15.225289344787598,18.270347595214844,16.66666603088379,22.837934494018555,16.66666603088379,2.4039931297302246,18.270347595214844,3.4482758045196533,3.513528347015381,4.761904716491699,3.4482758045196533,22.837934494018555,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,6.666666507720947,10.150193214416504,2.0761756896972656,2.2727272510528564,9.090909004211426,16.66666603088379,16.66666603088379,13.050248146057129,2.8547418117523193,15.225289344787598,15.225289344787598,15.225289344787598,12.5,18.270347595214844,15.225289344787598,3.9718146324157715,16.66666603088379,11.418967247009277,15.225289344787598,14.285714149475098,11.11111068725586,6.090115547180176,6.5251240730285645,16.66666603088379,15.225289344787598,7.142857074737549,14.285714149475098,16.66666603088379,9.135173797607422,20.0,18.270347595214844,16.66666603088379,15.225289344787598,11.11111068725586,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,20.0,16.66666603088379,11.418967247009277,16.66666603088379,11.418967247009277,18.270347595214844,16.66666603088379,15.225289344787598,7.027056694030762,16.66666603088379,13.050248146057129,16.66666603088379,16.66666603088379,12.5,18.270347595214844,11.418967247009277,16.66666603088379,15.225289344787598,16.66666603088379,14.285714149475098,18.270347595214844,3.5714285373687744,10.0,15.225289344787598,16.66666603088379,10.150193214416504,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,2.127659559249878,20.0,18.270347595214844,7.692307472229004,12.5,15.225289344787598,9.135173797607422,20.0,15.225289344787598,15.225289344787598,11.418967247009277,13.050248146057129,3.125,4.545454502105713,18.270347595214844,15.225289344787598,18.270347595214844,15.225289344787598,4.34782600402832,20.0,12.5,14.285714149475098,16.66666603088379,18.270347595214844,8.304702758789062,16.66666603088379,25.0,3.2625620365142822,11.418967247009277,16.66666603088379,15.225289344787598,15.225289344787598,11.11111068725586,12.5,2.6868157386779785,15.225289344787598,16.66666603088379,15.225289344787598,1.94365394115448,12.5,16.66666603088379,10.150193214416504,15.225289344787598,20.0,16.66666603088379,22.837934494018555,16.66666603088379,18.270347595214844,20.0,16.66666603088379,18.270347595214844,15.225289344787598,16.66666603088379,12.5,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,10.0,15.225289344787598,16.66666603088379,20.0,4.152351379394531,15.225289344787598,20.0,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,20.0,15.225289344787598,18.270347595214844,2.941176414489746,15.225289344787598,20.0,15.225289344787598,15.225289344787598,16.66666603088379,13.050248146057129,20.0,16.66666603088379,11.418967247009277,10.0,12800,14.7826805,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800,,2,14.618196819999998,4285,10.0,8,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,7.954982757568359,-0.051084089455798676,0.39242708683013916,0.2,0.17203125349478796,32,15.57916750907898,0.020496778,-5.7089181542396545
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,3.3333332538604736,20.0,12.5,15.225289344787598,15.225289344787598,15.225289344787598,13.050248146057129,15.225289344787598,16.66666603088379,15.225289344787598,7.612644672393799,15.225289344787598,16.66666603088379,15.225289344787598,11.418967247009277,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,11.418967247009277,3.4482758045196533,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,2.857142925262451,16.66666603088379,15.225289344787598,16.66666603088379,11.418967247009277,2.22809100151062,16.66666603088379,15.225289344787598,18.270347595214844,12.5,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,2.6100494861602783,15.225289344787598,16.66666603088379,18.270347595214844,16.66666603088379,5.0,15.225289344787598,16.66666603088379,16.66666603088379,18.270347595214844,12.5,15.225289344787598,16.66666603088379,15.225289344787598,14.285714149475098,16.66666603088379,13.050248146057129,15.225289344787598,15.225289344787598,18.270347595214844,3.846153736114502,16.66666603088379,14.285714149475098,16.66666603088379,15.225289344787598,20.0,16.66666603088379,18.270347595214844,15.225289344787598,16.66666603088379,15.225289344787598,9.135173797607422,15.225289344787598,4.567586898803711,16.66666603088379,16.66666603088379,15.225289344787598,11.418967247009277,15.225289344787598,22.837934494018555,16.66666603088379,16.66666603088379,12.5,16.66666603088379,20.0,15.225289344787598,3.045057773590088,16.66666603088379,12.5,15.225289344787598,15.225289344787598,10.0,15.225289344787598,15.225289344787598,16.66666603088379,9.090909004211426,18.270347595214844,15.225289344787598,16.66666603088379,15.225289344787598,13.050248146057129,16.66666603088379,20.0,3.150059938430786,18.270347595214844,16.66666603088379,14.285714149475098,11.418967247009277,25.0,18.270347595214844,2.4390244483947754,20.0,2.030038595199585,15.225289344787598,3.5714285373687744,16.66666603088379,15.225289344787598,16.66666603088379,20.0,3.513528347015381,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,2.222222328186035,15.225289344787598,11.418967247009277,16.66666603088379,3.2625620365142822,12.5,20.0,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,20.0,18.270347595214844,16.66666603088379,15.225289344787598,15.225289344787598,8.333333015441895,15.225289344787598,20.0,16.66666603088379,8.304702758789062,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
